series_id,description
CUSR0000SEGD02,"Funeral expenses in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEGD03,"Laundry and dry cleaning services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEGD05,"Financial services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEGE,"Miscellaneous personal goods in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHA,"Rent of primary residence in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHB,"Lodging away from home in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHB01,"Lodging while at school in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHB02,"Other lodging away from home including hotels and motels in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHC,"Owners' equivalent rent of residences in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHC01,"Owners' equivalent rent of primary residence in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHE,"Fuel oil and other fuels in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHE01,"Fuel oil in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHE02,"Propane, kerosene, and firewood in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHF,"Energy services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHF01,"Electricity in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHF02,"Utility (piped) gas service in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHG,"Water and sewer and trash collection services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHG01,"Water and sewerage maintenance in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHG02,"Garbage and trash collection in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHH,"Window and floor coverings and other linens in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHH02,"Window coverings in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHH03,"Other linens in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHJ,"Furniture and bedding in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHJ03,"Other furniture in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHK,"Appliances in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHK01,"Major appliances in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHK02,"Other appliances in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHL,"Other household equipment and furnishings in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHL02,"Indoor plants and flowers in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHL04,"Nonelectric cookware and tableware in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHM,"Tools, hardware, outdoor equipment and supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHM01,"Tools, hardware and supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHM02,"Outdoor equipment and supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHN,"Housekeeping supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHN01,"Household cleaning products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHN03,"Miscellaneous household products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEHP03,"Moving, storage, freight expense in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMC,"Professional services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMC01,"Physicians' services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMC02,"Dental services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMC03,"Eyeglasses and eye care in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMC04,"Services by other medical professionals in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMD,"Hospital and related services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMD01,"Hospital services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMD02,"Nursing homes and adult day services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMF,"Medicinal drugs in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMF01,"Prescription drugs in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SEMF02,"Nonprescription drugs in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERA,"Video and audio in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERA01,"Televisions in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERA02,"Cable, satellite, and live streaming television service in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERA03,"Other video equipment in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERA05,"Audio equipment in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERAC,"Video and audio products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERAS,"Video and audio services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERB,"Pets, pet products and services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERB01,"Pets and pet products in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERB02,"Pet services including veterinary in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERC,"Sporting goods in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERC01,"Sports vehicles including bicycles in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERC02,"Sports equipment in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERD,"Photography in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERD01,"Photographic equipment and supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERE,"Other recreational goods in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERE01,"Toys in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERE02,"Sewing machines, fabric and supplies in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERE03,"Music instruments and accessories in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERF,"Other recreation services in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERF01,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERF02,"Admissions in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERF03,"Fees for lessons or instructions in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SERG,"Recreational reading materials in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETA,"New and used motor vehicles in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETA01,"New vehicles in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETA02,"Used cars and trucks in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETA03,"Leased cars and trucks in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETA04,"Car and truck rental in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETB,"Motor fuel in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETB01,"Gasoline (all types) in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETB02,"Other motor fuels in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETC,"Motor vehicle parts and equipment in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETC01,"Tires in U.S. city average, all urban consumers, seasonally adjusted"
CUSR0000SETD,"Motor vehicle maintenance and repair in U.S. city average, all urban consumers, seasonally adjusted"
