series_id,description
JTS000000450000000TSL,"Total separations, Level - In Thousands, Total nonfarm, South Carolina, All size classes, Seasonally Adjusted"
JTS000000450000000TSR,"Total separations, Rate, Total nonfarm, South Carolina, All size classes, Seasonally Adjusted"
JTS000000450000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, South Carolina, All size classes, Seasonally Adjusted"
JTS000000460000000HIL,"Hires, Level - In Thousands, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000HIR,"Hires, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000JOL,"Job openings, Level - In Thousands, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000JOR,"Job openings, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000LDR,"Layoffs and discharges, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000QUL,"Quits, Level - In Thousands, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000QUR,"Quits, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000TSL,"Total separations, Level - In Thousands, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000TSR,"Total separations, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000460000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, South Dakota, All size classes, Seasonally Adjusted"
JTS000000470000000HIL,"Hires, Level - In Thousands, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000HIR,"Hires, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000JOR,"Job openings, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000QUL,"Quits, Level - In Thousands, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000QUR,"Quits, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000TSR,"Total separations, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000470000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Tennessee, All size classes, Seasonally Adjusted"
JTS000000480000000HIL,"Hires, Level - In Thousands, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000HIR,"Hires, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000JOR,"Job openings, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000QUL,"Quits, Level - In Thousands, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000QUR,"Quits, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000TSR,"Total separations, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000480000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Texas, All size classes, Seasonally Adjusted"
JTS000000490000000HIL,"Hires, Level - In Thousands, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000HIR,"Hires, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000JOR,"Job openings, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000QUL,"Quits, Level - In Thousands, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000QUR,"Quits, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000TSR,"Total separations, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000490000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Utah, All size classes, Seasonally Adjusted"
JTS000000500000000HIL,"Hires, Level - In Thousands, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000HIR,"Hires, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000JOR,"Job openings, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000QUL,"Quits, Level - In Thousands, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000QUR,"Quits, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000TSR,"Total separations, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000500000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Vermont, All size classes, Seasonally Adjusted"
JTS000000510000000HIL,"Hires, Level - In Thousands, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000HIR,"Hires, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000JOR,"Job openings, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000QUL,"Quits, Level - In Thousands, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000QUR,"Quits, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000TSR,"Total separations, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000510000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Virginia, All size classes, Seasonally Adjusted"
JTS000000530000000HIL,"Hires, Level - In Thousands, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000HIR,"Hires, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000JOR,"Job openings, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000QUL,"Quits, Level - In Thousands, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000QUR,"Quits, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000TSR,"Total separations, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000530000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Washington, All size classes, Seasonally Adjusted"
JTS000000540000000HIL,"Hires, Level - In Thousands, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000HIR,"Hires, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000JOL,"Job openings, Level - In Thousands, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000JOR,"Job openings, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000LDR,"Layoffs and discharges, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000QUL,"Quits, Level - In Thousands, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000QUR,"Quits, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000TSL,"Total separations, Level - In Thousands, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000TSR,"Total separations, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000540000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, West Virginia, All size classes, Seasonally Adjusted"
JTS000000550000000HIL,"Hires, Level - In Thousands, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000HIR,"Hires, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000JOR,"Job openings, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000QUL,"Quits, Level - In Thousands, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000QUR,"Quits, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000TSR,"Total separations, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000550000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Wisconsin, All size classes, Seasonally Adjusted"
JTS000000560000000HIL,"Hires, Level - In Thousands, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000HIR,"Hires, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000JOR,"Job openings, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000QUL,"Quits, Level - In Thousands, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000QUR,"Quits, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000TSR,"Total separations, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000560000000UOR,"Unemployed persons per job opening ratio, Rate, Total nonfarm, Wyoming, All size classes, Seasonally Adjusted"
JTS000000MW0000000HIL,"Hires, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000HIR,"Hires, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000JOR,"Job openings, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000OSL,"Other separations, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000OSR,"Other separations, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000QUL,"Quits, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000QUR,"Quits, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000MW0000000TSR,"Total separations, Rate, Total nonfarm, Midwest region, All size classes, Seasonally Adjusted"
JTS000000NE0000000HIL,"Hires, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000HIR,"Hires, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000JOL,"Job openings, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000JOR,"Job openings, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000LDR,"Layoffs and discharges, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000OSL,"Other separations, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000OSR,"Other separations, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000QUL,"Quits, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000QUR,"Quits, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000TSL,"Total separations, Level - In Thousands, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000NE0000000TSR,"Total separations, Rate, Total nonfarm, Northeast region, All size classes, Seasonally Adjusted"
JTS000000SO0000000HIL,"Hires, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000HIR,"Hires, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000JOL,"Job openings, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000JOR,"Job openings, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000LDR,"Layoffs and discharges, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000OSL,"Other separations, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000OSR,"Other separations, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000QUL,"Quits, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000QUR,"Quits, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000TSL,"Total separations, Level - In Thousands, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000SO0000000TSR,"Total separations, Rate, Total nonfarm, South region, All size classes, Seasonally Adjusted"
JTS000000WE0000000HIL,"Hires, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000HIR,"Hires, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000JOL,"Job openings, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000JOR,"Job openings, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000LDL,"Layoffs and discharges, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000LDR,"Layoffs and discharges, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000OSL,"Other separations, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000OSR,"Other separations, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000QUL,"Quits, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000QUR,"Quits, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000TSL,"Total separations, Level - In Thousands, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS000000WE0000000TSR,"Total separations, Rate, Total nonfarm, West region, All size classes, Seasonally Adjusted"
JTS100000000000000HIL,"Hires, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000HIR,"Hires, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000JOL,"Job openings, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000JOR,"Job openings, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000LDR,"Layoffs and discharges, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000OSL,"Other separations, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000OSR,"Other separations, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000QUL,"Quits, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000QUR,"Quits, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000TSL,"Total separations, Level - In Thousands, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000000TSR,"Total separations, Rate, Total private, Total US, All size classes, Seasonally Adjusted"
JTS100000000000001HIL,"Hires, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001HIR,"Hires, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001JOL,"Job openings, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001JOR,"Job openings, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001LDR,"Layoffs and discharges, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001OSL,"Other separations, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001OSR,"Other separations, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001QUL,"Quits, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001QUR,"Quits, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001TSL,"Total separations, Level - In Thousands, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000001TSR,"Total separations, Rate, Total private, Total US, 1 to 9 employees, Seasonally Adjusted"
JTS100000000000002HIL,"Hires, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002HIR,"Hires, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002JOL,"Job openings, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002JOR,"Job openings, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002LDR,"Layoffs and discharges, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002OSL,"Other separations, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002OSR,"Other separations, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002QUL,"Quits, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002QUR,"Quits, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002TSL,"Total separations, Level - In Thousands, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000002TSR,"Total separations, Rate, Total private, Total US, 10 to 49 employees, Seasonally Adjusted"
JTS100000000000003HIL,"Hires, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003HIR,"Hires, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003JOL,"Job openings, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003JOR,"Job openings, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003LDR,"Layoffs and discharges, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003OSL,"Other separations, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003OSR,"Other separations, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003QUL,"Quits, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003QUR,"Quits, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003TSL,"Total separations, Level - In Thousands, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000003TSR,"Total separations, Rate, Total private, Total US, 50 to 249 employees, Seasonally Adjusted"
JTS100000000000004HIL,"Hires, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004HIR,"Hires, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004JOL,"Job openings, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004JOR,"Job openings, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004LDR,"Layoffs and discharges, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004OSL,"Other separations, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004OSR,"Other separations, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004QUL,"Quits, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004QUR,"Quits, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004TSL,"Total separations, Level - In Thousands, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000004TSR,"Total separations, Rate, Total private, Total US, 250 to 999 employees, Seasonally Adjusted"
JTS100000000000005HIL,"Hires, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005HIR,"Hires, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005JOL,"Job openings, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005JOR,"Job openings, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005LDR,"Layoffs and discharges, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005OSL,"Other separations, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005OSR,"Other separations, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005QUL,"Quits, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005QUR,"Quits, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005TSL,"Total separations, Level - In Thousands, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000005TSR,"Total separations, Rate, Total private, Total US, 1,000 to 4,999 employees, Seasonally Adjusted"
JTS100000000000006HIL,"Hires, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006HIR,"Hires, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006JOL,"Job openings, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006JOR,"Job openings, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006LDL,"Layoffs and discharges, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006LDR,"Layoffs and discharges, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006OSL,"Other separations, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006OSR,"Other separations, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006QUL,"Quits, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006QUR,"Quits, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006TSL,"Total separations, Level - In Thousands, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS100000000000006TSR,"Total separations, Rate, Total private, Total US, 5,000 or more employees, Seasonally Adjusted"
JTS110099000000000HIL,"Hires, Level - In Thousands, Mining and logging, Total US, All size classes, Seasonally Adjusted"
JTS110099000000000HIR,"Hires, Rate, Mining and logging, Total US, All size classes, Seasonally Adjusted"
JTS110099000000000JOL,"Job openings, Level - In Thousands, Mining and logging, Total US, All size classes, Seasonally Adjusted"
JTS110099000000000JOR,"Job openings, Rate, Mining and logging, Total US, All size classes, Seasonally Adjusted"
JTS110099000000000LDL,"Layoffs and discharges, Level - In Thousands, Mining and logging, Total US, All size classes, Seasonally Adjusted"
JTS110099000000000LDR,"Layoffs and discharges, Rate, Mining and logging, Total US, All size classes, Seasonally Adjusted"
