series_id,description
CIU1020000430000A,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, 12-month percent change, current dollars"
CIU1020000430000I,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, current dollar index"
CIU1020000430000Q,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, 3-month percent change, current dollars"
CIU1020000430000T,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, constant dollar index"
CIU1020000430000X,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, 3-month percent change, constant dollars"
CIU1020000430000Z,"Wages and salaries for civilian workers in installation, maintenance, and repair occupations, 12-month percent change, constant dollars"
CIU1020000500000A,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, 12-month percent change, current dollars"
CIU1020000500000I,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, current dollar index"
CIU1020000500000Q,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, 3-month percent change, current dollars"
CIU1020000500000T,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, constant dollar index"
CIU1020000500000X,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, 3-month percent change, constant dollars"
CIU1020000500000Z,"Wages and salaries for civilian workers in production, transportation, and material moving occupations, 12-month percent change, constant dollars"
CIU1020000510000A,"Wages and salaries for civilian workers in production occupations, 12-month percent change, current dollars"
CIU1020000510000I,"Wages and salaries for civilian workers in production occupations, current dollar index"
CIU1020000510000Q,"Wages and salaries for civilian workers in production occupations, 3-month percent change, current dollars"
CIU1020000510000T,"Wages and salaries for civilian workers in production occupations, constant dollar index"
CIU1020000510000X,"Wages and salaries for civilian workers in production occupations, 3-month percent change, constant dollars"
CIU1020000510000Z,"Wages and salaries for civilian workers in production occupations, 12-month percent change, constant dollars"
CIU1020000520000A,"Wages and salaries for civilian workers in transportation and material moving occupations, 12-month percent change, current dollars"
CIU1020000520000I,"Wages and salaries for civilian workers in transportation and material moving occupations, current dollar index"
CIU1020000520000Q,"Wages and salaries for civilian workers in transportation and material moving occupations, 3-month percent change, current dollars"
CIU1020000520000T,"Wages and salaries for civilian workers in transportation and material moving occupations, constant dollar index"
CIU1020000520000X,"Wages and salaries for civilian workers in transportation and material moving occupations, 3-month percent change, constant dollars"
CIU1020000520000Z,"Wages and salaries for civilian workers in transportation and material moving occupations, 12-month percent change, constant dollars"
CIU102000052D000A,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, 12-month percent change, current dollars"
CIU102000052D000I,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, current dollar index"
CIU102000052D000Q,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, 3-month percent change, current dollars"
CIU102000052D000T,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, constant dollar index"
CIU102000052D000X,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, 3-month percent change, constant dollars"
CIU102000052D000Z,"(Discontinued SOC 2010) Wages and salaries for civilian workers in transportation and material moving occupations, 12-month percent change, constant dollars"
CIU1020000B00000A,"Wages and salaries for All Civilian workers in Blue-collar occupations, 12-month percent change"
CIU1020000B00000I,"Wages and salaries for All Civilian workers in Blue-collar occupations, Index"
CIU1020000B00000Q,"Wages and salaries for All Civilian workers in Blue-collar occupations, 3-month percent change"
CIU1020000B00000T,"Wages and salaries for civilian workers in all blue-collar occupations, constant dollar index"
CIU1020000B00000X,"Wages and salaries for civilian workers in all blue-collar occupations, 3-month percent change, constant dollars"
CIU1020000B00000Z,"Wages and salaries for civilian workers in all blue-collar occupations, 12-month percent change, constant dollars"
CIU1020000W00000A,"Wages and salaries for All Civilian workers in White-collar occupations, 12-month percent change"
CIU1020000W00000I,"Wages and salaries for All Civilian workers in White-collar occupations, Index"
CIU1020000W00000Q,"Wages and salaries for All Civilian workers in White-collar occupations, 3-month percent change"
CIU1020000W00000T,"Wages and salaries for civilian workers in all white-collar occupations, constant dollar index"
CIU1020000W00000X,"Wages and salaries for civilian workers in all white-collar occupations, 3-month percent change, constant dollars"
CIU1020000W00000Z,"Wages and salaries for civilian workers in all white-collar occupations, 12-month percent change, constant dollars"
CIU1020000W0X000A,"Wages and salaries for All Civilian workers in White-collar, excluding sales, 12-month percent change"
CIU1020000W0X000I,"Wages and salaries for All Civilian workers in White-collar, excluding sales, Index"
CIU1020000W0X000Q,"Wages and salaries for All Civilian workers in White-collar, excluding sales, 3-month percent change"
CIU1020000W0X000T,"Wages and salaries for civilian workers in all white-collar occupations, excluding sales occupations, constant dollar index"
CIU1020000W0X000X,"Wages and salaries for civilian workers in all white-collar occupations, excluding sales occupations, 3-month percent change, constant dollars"
CIU1020000W0X000Z,"Wages and salaries for civilian workers in all white-collar occupations, excluding sales occupations, 12-month percent change, constant dollars"
CIU1023000000000A,"Wages and salaries for civilian workers in the manufacturing industry, 12-month percent change, current dollars"
CIU1023000000000I,"Wages and salaries for civilian workers in the manufacturing industry, current dollar index"
CIU1023000000000Q,"Wages and salaries for civilian workers in the manufacturing industry, 3-month percent change, current dollars"
CIU1023000000000T,"Wages and salaries for civilian workers in the manufacturing industry, constant dollar index"
CIU1023000000000X,"Wages and salaries for civilian workers in the manufacturing industry, 3-month percent change, constant dollars"
CIU1023000000000Z,"Wages and salaries for civilian workers in the manufacturing industry, 12-month percent change, constant dollars"
CIU1026000000000A,"Wages and salaries for civilian workers in the education and health services industry, 12-month percent change, current dollars"
CIU1026000000000I,"Wages and salaries for civilian workers in the education and health services industry, current dollar index"
CIU1026000000000Q,"Wages and salaries for civilian workers in the education and health services industry, 3-month percent change, current dollars"
CIU1026000000000T,"Wages and salaries for civilian workers in the education and health services industry, constant dollar index"
CIU1026000000000X,"Wages and salaries for civilian workers in the education and health services industry, 3-month percent change, constant dollars"
CIU1026000000000Z,"Wages and salaries for civilian workers in the education and health services industry, 12-month percent change, constant dollars"
CIU1026100000000A,"Wages and salaries for civilian workers in the educational services industry, 12-month percent change, current dollars"
CIU1026100000000I,"Wages and salaries for civilian workers in the educational services industry, current dollar index"
CIU1026100000000Q,"Wages and salaries for civilian workers in the educational services industry, 3-month percent change, current dollars"
CIU1026100000000T,"Wages and salaries for civilian workers in the educational services industry, constant dollar index"
CIU1026100000000X,"Wages and salaries for civilian workers in the educational services industry, 3-month percent change, constant dollars"
CIU1026100000000Z,"Wages and salaries for civilian workers in the educational services industry, 12-month percent change, constant dollars"
CIU1026110000000A,"Wages and salaries for civilian workers in the elementary and secondary schools industry, 12-month percent change, current dollars"
CIU1026110000000I,"Wages and salaries for civilian workers in the elementary and secondary schools industry, current dollar index"
CIU1026110000000Q,"Wages and salaries for civilian workers in the elementary and secondary schools industry, 3-month percent change, current dollars"
CIU1026110000000T,"Wages and salaries for civilian workers in the elementary and secondary schools industry, constant dollar index"
CIU1026110000000X,"Wages and salaries for civilian workers in the elementary and secondary schools industry, 3-month percent change, constant dollars"
CIU1026110000000Z,"Wages and salaries for civilian workers in the elementary and secondary schools industry, 12-month percent change, constant dollars"
CIU1026120000000A,"Wages and salaries for civilian workers in the junior colleges, colleges, and universities industry, 12-month percent change, current dollars"
CIU1026120000000I,"Wages and salaries for civilian workers in the junior colleges, colleges, and universities industry, current dollar index"
CIU1026120000000Q,"Wages and salaries for civilian workers in the junior colleges, colleges, and universities industry, 3-month percent change, current dollars"
CIU1026120000000T,"Wages and salaries for civilian workers in the junior colleges, colleges, universities, and professional schools industry, constant dollar index"
CIU1026120000000X,"Wages and salaries for civilian workers in the junior colleges, colleges, universities, and professional schools industry, 3-month percent change, constant dollars"
CIU1026120000000Z,"Wages and salaries for civilian workers in the junior colleges, colleges, universities, and professional schools industry, 12-month percent change, constant dollars"
CIU1026200000000A,"Wages and salaries for civilian workers in the health care and social assistance industry, 12-month percent change, current dollars"
CIU1026200000000I,"Wages and salaries for civilian workers in the health care and social assistance industry, current dollar index"
CIU1026200000000Q,"Wages and salaries for civilian workers in the health care and social assistance industry, 3-month percent change, current dollars"
CIU1026200000000T,"Wages and salaries for civilian workers in the health care and social assistance industry, constant dollar index"
CIU1026200000000X,"Wages and salaries for civilian workers in the health care and social assistance industry, 3-month percent change, constant dollars"
CIU1026200000000Z,"Wages and salaries for civilian workers in the health care and social assistance industry, 12-month percent change, constant dollars"
CIU1026220000000A,"Wages and salaries for civilian workers in the hospitals industry, 12-month percent change, current dollars"
CIU1026220000000I,"Wages and salaries for civilian workers in the hospitals industry, current dollar index"
CIU1026220000000Q,"Wages and salaries for civilian workers in the hospitals industry, 3-month percent change, current dollars"
CIU1026220000000T,"Wages and salaries for civilian workers in the hospitals industry, constant dollar index"
CIU1026220000000X,"Wages and salaries for civilian workers in the hospitals industry, 3-month percent change, constant dollars"
CIU1026220000000Z,"Wages and salaries for civilian workers in the hospitals industry, 12-month percent change, constant dollars"
CIU1026230000000A,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, 12-month percent change, current dollars"
CIU1026230000000I,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, current dollar index"
CIU1026230000000Q,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, 3-month percent change, current dollars"
CIU1026230000000T,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, constant dollar index"
CIU1026230000000X,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, 3-month percent change, constant dollars"
CIU1026230000000Z,"Wages and salaries for civilian workers in the nursing and residential care facilities industry, 12-month percent change, constant dollars"
CIU1029200000000A,"Wages and salaries for civilian workers in the public administration industry, 12-month percent change, current dollars"
CIU1029200000000I,"Wages and salaries for civilian workers in the public administration industry, current dollar index"
CIU1029200000000Q,"Wages and salaries for civilian workers in the public administration industry, 3-month percent change, current dollars"
CIU1029200000000T,"Wages and salaries for civilian workers in the public administration industry, constant dollar index"
CIU1029200000000X,"Wages and salaries for civilian workers in the public administration industry, 3-month percent change, constant dollars"
CIU1029200000000Z,"Wages and salaries for civilian workers in the public administration industry, 12-month percent change, constant dollars"
CIU102G000000000A,"Wages and salaries for civilian workers in the goods-producing industries, 12-month percent change, current dollars"
CIU102G000000000I,"Wages and salaries for civilian workers in the goods-producing industries, current dollar index"
CIU102G000000000Q,"Wages and salaries for civilian workers in the goods-producing industries, 3-month percent change, current dollars"
CIU102G000000000T,"Wages and salaries for civilian workers in goods producing industries, constant dollar index"
CIU102G000000000X,"Wages and salaries for civilian workers in goods producing industries, 3-month percent change, constant dollars"
CIU102G000000000Z,"Wages and salaries for civilian workers in goods producing industries, 12-month percent change, constant dollars"
CIU102S000000000A,"Wages and salaries for civilian workers in the service-providing industries, 12-month percent change, current dollars"
CIU102S000000000I,"Wages and salaries for civilian workers in the service-providing industries, current dollar index"
CIU102S000000000Q,"Wages and salaries for civilian workers in the service-providing industries, 3-month percent change, current dollars"
CIU102S000000000T,"Wages and salaries for civilian workers in service providing industries, constant dollar index"
CIU102S000000000X,"Wages and salaries for civilian workers in service providing industries, 3-month percent change, constant dollars"
CIU102S000000000Z,"Wages and salaries for civilian workers in service providing industries, 12-month percent change, constant dollars"
CIU1030000000000A,"Total benefits for all civilian workers, 12-month percent change, current dollars"
CIU1030000000000I,"Total benefits for all civilian workers, current dollar index"
CIU1030000000000Q,"Total benefits for all civilian workers, 3-month percent change, current dollars"
CIU1030000000000T,"Total benefits for all civilian workers, constant dollar index"
CIU1030000000000X,"Total benefits for all civilian workers, 3-month percent change, constant dollars"
CIU1030000000000Z,"Total benefits for all civilian workers, 12-month percent change, constant dollars"
CIU2010000000000A,"Total compensation for all private industry workers, 12-month percent change, current dollars"
CIU2010000000000I,"Total compensation for all private industry workers, current dollar index"
CIU2010000000000Q,"Total compensation for all private industry workers, 3-month percent change, current dollars"
CIU2010000000000T,"Total compensation for all private industry workers, constant dollar index"
CIU2010000000000X,"Total compensation for all private industry workers, 3-month percent change, constant dollars"
CIU2010000000000Z,"Total compensation for all private industry workers, 12-month percent change, constant dollars"
CIU20100000000LAA,"Total compensation for private industry workers in the Atlanta-Athens-Clarke County-Sandy Springs, GA-AL CSA, 12-month percent change, current dollars"
CIU20100000000LBA,"Total compensation for private industry workers in the Boston-Worcester-Providence, MA-RI-NH CSA, 12-month percent change, current dollars"
CIU20100000000LCA,"Total compensation for private industry workers in the Chicago-Naperville, IL-IN-WI CSA, 12-month percent change, current dollars"
CIU20100000000LDA,"Total compensation for private industry workers in the Dallas-Fort Worth, TX-OK CSA, 12-month percent change, current dollars"
CIU20100000000LEA,"Total compensation for private industry workers in the Detroit-Warren-Ann Arbor, MI CSA, 12-month percent change, current dollars"
CIU20100000000LFA,"Total compensation for private industry workers in the Houston-Pasadena, TX CSA, 12-month percent change, current dollars"
CIU20100000000LGA,"Total compensation for private industry workers in the Los Angeles-Long Beach, CA CSA, 12-month percent change, current dollars"
CIU20100000000LHA,"Total compensation for private industry workers in the Minneapolis-St. Paul, MN-WI CSA, 12-month percent change, current dollars"
CIU20100000000LIA,"Total compensation for private industry workers in the New York-Newark, NY-NJ-CT-PA CSA, 12-month percent change, current dollars"
CIU20100000000LJA,"Total compensation for private industry workers in the Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA, 12-month percent change, current dollars"
CIU20100000000LKA,"Total compensation for private industry workers in the San Jose-San Francisco-Oakland, CA CSA, 12-month percent change, current dollars"
CIU20100000000LLA,"Total compensation for private industry workers in the Seattle-Tacoma, WA CSA, 12-month percent change, current dollars"
CIU20100000000LMA,"Total compensation for private industry workers in the Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA, 12-month percent change, current dollars"
CIU20100000000LNA,"Total compensation for private industry workers in the Miami-Port St. Lucie-Fort Lauderdale, FL CSA, 12-month percent change, current dollars"
CIU20100000000LOA,"Total compensation for private industry workers in the Phoenix-Mesa, AZ CSA, 12-month percent change, current dollars"
CIU2010000000210A,"Total compensation for private industry workers in the Northeast Census region, 12-month percent change, current dollars"
CIU2010000000210I,"Total compensation for private industry workers in the Northeast Census region, current dollar index"
CIU2010000000210Q,"Total compensation for private industry workers in the Northeast Census region, 3-month percent change, current dollars"
CIU2010000000210T,"Total compensation for private industry workers in the Northeast Census region, constant dollar index"
CIU2010000000210X,"Total compensation for private industry workers in the Northeast Census region, 3-month percent change, constant dollars"
CIU2010000000210Z,"Total compensation for private industry workers in the Northeast Census region, 12-month percent change, constant dollars"
CIU2010000000211A,"Total compensation for private industry workers in the New England Census division, 12-month percent change, current dollars"
CIU2010000000211I,"Total compensation for private industry workers in the New England Census division, current dollar index"
CIU2010000000211Q,"Total compensation for private industry workers in the New England Census division, 3-month percent change, current dollars"
CIU2010000000211T,"Total compensation for private industry workers in the New England Census division, constant dollar index"
CIU2010000000211X,"Total compensation for private industry workers in the New England Census division, 3-month percent change, constant dollars"
CIU2010000000211Z,"Total compensation for private industry workers in the New England Census division, 12-month percent change, constant dollars"
CIU2010000000212A,"Total compensation for private industry workers in the Middle Atlantic Census division, 12-month percent change, current dollars"
CIU2010000000212I,"Total compensation for private industry workers in the Middle Atlantic Census division, current dollar index"
CIU2010000000212Q,"Total compensation for private industry workers in the Middle Atlantic Census division, 3-month percent change, current dollars"
CIU2010000000212T,"Total compensation for private industry workers in the Middle Atlantic Census division, constant dollar index"
CIU2010000000212X,"Total compensation for private industry workers in the Middle Atlantic Census division, 3-month percent change, constant dollars"
CIU2010000000212Z,"Total compensation for private industry workers in the Middle Atlantic Census division, 12-month percent change, constant dollars"
CIU2010000000220A,"Total compensation for private industry workers in the South Census region, 12-month percent change, current dollars"
CIU2010000000220I,"Total compensation for private industry workers in the South Census region, current dollar index"
CIU2010000000220Q,"Total compensation for private industry workers in the South Census region, 3-month percent change, current dollars"
CIU2010000000220T,"Total compensation for private industry workers in the South Census region, constant dollar index"
CIU2010000000220X,"Total compensation for private industry workers in the South Census region, 3-month percent change, constant dollars"
CIU2010000000220Z,"Total compensation for private industry workers in the South Census region, 12-month percent change, constant dollars"
CIU2010000000225A,"Total compensation for private industry workers in the South Atlantic Census division, 12-month percent change, current dollars"
CIU2010000000225I,"Total compensation for private industry workers in the South Atlantic Census division, current dollar index"
CIU2010000000225Q,"Total compensation for private industry workers in the South Atlantic Census division, 3-month percent change, current dollars"
CIU2010000000225T,"Total compensation for private industry workers in the South Atlantic Census division, constant dollar index"
CIU2010000000225X,"Total compensation for private industry workers in the South Atlantic Census division, 3-month percent change, constant dollars"
CIU2010000000225Z,"Total compensation for private industry workers in the South Atlantic Census division, 12-month percent change, constant dollars"
CIU2010000000226A,"Total compensation for private industry workers in the East South Central Census division, 12-month percent change, current dollars"
CIU2010000000226I,"Total compensation for private industry workers in the East South Central Census division, current dollar index"
CIU2010000000226Q,"Total compensation for private industry workers in the East South Central Census division, 3-month percent change, current dollars"
CIU2010000000226T,"Total compensation for private industry workers in the East South Central Census division, constant dollar index"
CIU2010000000226X,"Total compensation for private industry workers in the East South Central Census division, 3-month percent change, constant dollars"
CIU2010000000226Z,"Total compensation for private industry workers in the East South Central Census division, 12-month percent change, constant dollars"
CIU2010000000227A,"Total compensation for private industry workers in the West South Central Census division, 12-month percent change, current dollars"
CIU2010000000227I,"Total compensation for private industry workers in the West South Central Census division, current dollar index"
CIU2010000000227Q,"Total compensation for private industry workers in the West South Central Census division, 3-month percent change, current dollars"
CIU2010000000227T,"Total compensation for private industry workers in the West South Central Census division, constant dollar index"
CIU2010000000227X,"Total compensation for private industry workers in the West South Central Census division, 3-month percent change, constant dollars"
CIU2010000000227Z,"Total compensation for private industry workers in the West South Central Census division, 12-month percent change, constant dollars"
CIU2010000000230A,"Total compensation for private industry workers in the Midwest Census region, 12-month percent change, current dollars"
CIU2010000000230I,"Total compensation for private industry workers in the Midwest Census region, current dollar index"
CIU2010000000230Q,"Total compensation for private industry workers in the Midwest Census region, 3-month percent change, current dollars"
CIU2010000000230T,"Total compensation for private industry workers in the Midwest Census region, constant dollar index"
CIU2010000000230X,"Total compensation for private industry workers in the Midwest Census region, 3-month percent change, constant dollars"
CIU2010000000230Z,"Total compensation for private industry workers in the Midwest Census region, 12-month percent change, constant dollars"
CIU2010000000233A,"Total compensation for private industry workers in the East North Central Census division, 12-month percent change, current dollars"
CIU2010000000233I,"Total compensation for private industry workers in the East North Central Census division, current dollar index"
CIU2010000000233Q,"Total compensation for private industry workers in the East North Central Census division, 3-month percent change, current dollars"
CIU2010000000233T,"Total compensation for private industry workers in the East North Central Census division, constant dollar index"
CIU2010000000233X,"Total compensation for private industry workers in the East North Central Census division, 3-month percent change, constant dollars"
CIU2010000000233Z,"Total compensation for private industry workers in the East North Central Census division, 12-month percent change, constant dollars"
CIU2010000000234A,"Total compensation for private industry workers in the West North Central Census division, 12-month percent change, current dollars"
CIU2010000000234I,"Total compensation for private industry workers in the West North Central Census division, current dollar index"
CIU2010000000234Q,"Total compensation for private industry workers in the West North Central Census division, 3-month percent change, current dollars"
CIU2010000000234T,"Total compensation for private industry workers in the West North Central Census division, constant dollar index"
CIU2010000000234X,"Total compensation for private industry workers in the West North Central Census division, 3-month percent change, constant dollars"
CIU2010000000234Z,"Total compensation for private industry workers in the West North Central Census division, 12-month percent change, constant dollars"
CIU2010000000240A,"Total compensation for private industry workers in the West Census region, 12-month percent change, current dollars"
CIU2010000000240I,"Total compensation for private industry workers in the West Census region, current dollar index"
CIU2010000000240Q,"Total compensation for private industry workers in the West Census region, 3-month percent change, current dollars"
CIU2010000000240T,"Total compensation for private industry workers in the West Census region, constant dollar index"
CIU2010000000240X,"Total compensation for private industry workers in the West Census region, 3-month percent change, constant dollars"
CIU2010000000240Z,"Total compensation for private industry workers in the West Census region, 12-month percent change, constant dollars"
CIU2010000000248A,"Total compensation for private industry workers in the Mountain Census division, 12-month percent change, current dollars"
CIU2010000000248I,"Total compensation for private industry workers in the Mountain Census division, current dollar index"
CIU2010000000248Q,"Total compensation for private industry workers in the Mountain Census division, 3-month percent change, current dollars"
CIU2010000000248T,"Total compensation for private industry workers in the Mountain Census division, constant dollar index"
CIU2010000000248X,"Total compensation for private industry workers in the Mountain Census division, 3-month percent change, constant dollars"
CIU2010000000248Z,"Total compensation for private industry workers in the Mountain Census division, 12-month percent change, constant dollars"
CIU2010000000249A,"Total compensation for private industry workers in the Pacific Census division, 12-month percent change, current dollars"
CIU2010000000249I,"Total compensation for private industry workers in the Pacific Census division, current dollar index"
CIU2010000000249Q,"Total compensation for private industry workers in the Pacific Census division, 3-month percent change, current dollars"
CIU2010000000249T,"Total compensation for private industry workers in the Pacific Census division, constant dollar index"
CIU2010000000249X,"Total compensation for private industry workers in the Pacific Census division, 3-month percent change, constant dollars"
CIU2010000000249Z,"Total compensation for private industry workers in the Pacific Census division, 12-month percent change, constant dollars"
CIU2010000000310A,"Total compensation for Private industry workers in Metropolitan, 12-month percent change"
CIU2010000000310I,"Total compensation for Private industry workers in Metropolitan, Index"
CIU2010000000310Q,"Total compensation for Private industry workers in Metropolitan, 3-month percent change"
CIU2010000000310T,"Total compensation for private industry workers in metropolitan statistical areas, constant dollar index"
CIU2010000000310X,"Total compensation for private industry workers in metropolitan statistical areas, 3-month percent change, constant dollars"
CIU2010000000310Z,"Total compensation for private industry workers in metropolitan statistical areas, 12-month percent change, constant dollars"
CIU2010000000320A,"Total compensation for Private industry workers in Nonmetropolitan, 12-month percent change"
CIU2010000000320I,"Total compensation for Private industry workers in Nonmetropolitan, Index"
CIU2010000000320Q,"Total compensation for Private industry workers in Nonmetropolitan, 3-month percent change"
CIU2010000000320T,"Total compensation for private industry workers in nonmetropolitan statistical areas, constant dollar index"
CIU2010000000320X,"Total compensation for private industry workers in nonmetropolitan statistical areas, 3-month percent change, constant dollars"
CIU2010000000320Z,"Total compensation for private industry workers in nonmetropolitan statistical areas, 12-month percent change, constant dollars"
CIU2010000000510A,"Total compensation for private industry union workers, 12-month percent change, current dollars"
CIU2010000000510I,"Total compensation for private industry union workers, current dollar index"
CIU2010000000510Q,"Total compensation for private industry union workers, 3-month percent change, current dollars"
CIU2010000000510T,"Total compensation for private industry union workers, constant dollar index"
CIU2010000000510X,"Total compensation for private industry union workers, 3-month percent change, constant dollars"
CIU2010000000510Z,"Total compensation for private industry union workers, 12-month percent change, constant dollars"
CIU2010000000520A,"Total compensation for private industry nonunion workers, 12-month percent change, current dollars"
CIU2010000000520I,"Total compensation for private industry nonunion workers, current dollar index"
CIU2010000000520Q,"Total compensation for private industry nonunion workers, 3-month percent change, current dollars"
CIU2010000000520T,"Total compensation for private industry nonunion workers, constant dollar index"
CIU2010000000520X,"Total compensation for private industry nonunion workers, 3-month percent change, constant dollars"
CIU2010000000520Z,"Total compensation for private industry nonunion workers, 12-month percent change, constant dollars"
CIU2010000000710A,"Total compensation for private industry workers, excluding incentive-paid occupations, 12-month percent change, current dollars"
CIU2010000000710I,"Total compensation for private industry workers, excluding incentive-paid occupations, current dollar index"
CIU2010000000710Q,"Total compensation for private industry workers, excluding incentive-paid occupations, 3-month percent change, current dollars"
CIU2010000000710T,"Total compensation for private industry workers, excluding incentive-paid occupations, constant dollar index"
CIU2010000000710X,"Total compensation for private industry workers, excluding incentive-paid occupations, 3-month percent change, constant dollars"
CIU2010000000710Z,"Total compensation for private industry workers, excluding incentive-paid occupations, 12-month percent change, constant dollars"
CIU201000000X000A,"Total compensation for Private industry workers in All workers, excluding sales, 12-month percent change"
CIU201000000X000I,"Total compensation for Private industry workers in All workers, excluding sales, Index"
CIU201000000X000Q,"Total compensation for Private industry workers in All workers, excluding sales, 3-month percent change"
CIU201000000X000T,"Total compensation for private industry workers in all occupations, excluding sales occupations, constant dollar index"
CIU201000000X000X,"Total compensation for private industry workers in all occupations, excluding sales occupations, 3-month percent change, constant dollars"
CIU201000000X000Z,"Total compensation for private industry workers in all occupations, excluding sales occupations, 12-month percent change, constant dollars"
CIU2010000100000A,"Total compensation for private industry workers in management, professional, and related occupations, 12-month percent change, current dollars"
CIU2010000100000I,"Total compensation for private industry workers in management, professional, and related occupations, current dollar index"
CIU2010000100000Q,"Total compensation for private industry workers in management, professional, and related occupations, 3-month percent change, current dollars"
CIU2010000100000T,"Total compensation for private industry workers in management, professional and related occupations, constant dollar index"
CIU2010000100000X,"Total compensation for private industry workers in management, professional and related occupations, 3-month percent change, constant dollars"
CIU2010000100000Z,"Total compensation for private industry workers in management, professional and related occupations, 12-month percent change, constant dollars"
CIU2010000100710A,"Total compensation for private industry workers in management, professional, and related occupations, excluding incentive-paid occupations, 12-month percent change, current dollars"
CIU2010000100710I,"Total compensation for private industry workers in management, professional, and related occupations, excluding incentive-paid occupations, current dollar index"
CIU2010000100710Q,"Total compensation for private industry workers in management, professional, and related occupations, excluding incentive-paid occupations, 3-month percent change, current dollars"
CIU2010000100710T,"Total compensation for private industry workers in management, professional and related occupations, excluding incentive-paid occupations, constant dollar index"
CIU2010000100710X,"Total compensation for private industry workers in management, professional and related occupations, excluding incentive-paid occupations, 3-month percent change, constant dollars"
CIU2010000100710Z,"Total compensation for private industry workers in management, professional and related occupations, excluding incentive-paid occupations, 12-month percent change, constant dollars"
CIU2010000110000A,"Total compensation for private industry workers in management, business, and financial occupations, 12-month percent change, current dollars"
CIU2010000110000I,"Total compensation for private industry workers in management, business, and financial occupations, current dollar index"
CIU2010000110000Q,"Total compensation for private industry workers in management, business, and financial occupations, 3-month percent change, current dollars"
CIU2010000110000T,"Total compensation for private industry workers in management, business, and financial occupations, constant dollar index"
CIU2010000110000X,"Total compensation for private industry workers in management, business, and financial occupations, 3-month percent change, constant dollars"
CIU2010000110000Z,"Total compensation for private industry workers in management, business, and financial occupations, 12-month percent change, constant dollars"
CIU2010000110710A,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, 12-month percent change, current dollars"
CIU2010000110710I,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, current dollar index"
CIU2010000110710Q,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, 3-month percent change, current dollars"
CIU2010000110710T,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, constant dollar index"
CIU2010000110710X,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, 3-month percent change, constant dollars"
CIU2010000110710Z,"Total compensation for private industry workers in management, business, and financial occupations, excluding incentive-paid occupations, 12-month percent change, constant dollars"
CIU2010000120000A,"Total compensation for private industry workers in professional and related occupations, 12-month percent change, current dollars"
CIU2010000120000I,"Total compensation for private industry workers in professional and related occupations, current dollar index"
CIU2010000120000Q,"Total compensation for private industry workers in professional and related occupations, 3-month percent change, current dollars"
CIU2010000120000T,"Total compensation for private industry workers in professional and related occupations, constant dollar index"
CIU2010000120000X,"Total compensation for private industry workers in professional and related occupations, 3-month percent change, constant dollars"
CIU2010000120000Z,"Total compensation for private industry workers in professional and related occupations, 12-month percent change, constant dollars"
CIU2010000200000A,"Total compensation for private industry workers in sales and office occupations, 12-month percent change, current dollars"
CIU2010000200000I,"Total compensation for private industry workers in sales and office occupations, current dollar index"
CIU2010000200000Q,"Total compensation for private industry workers in sales and office occupations, 3-month percent change, current dollars"
CIU2010000200000T,"Total compensation for private industry workers in sales and office occupations, constant dollar index"
CIU2010000200000X,"Total compensation for private industry workers in sales and office occupations, 3-month percent change, constant dollars"
CIU2010000200000Z,"Total compensation for private industry workers in sales and office occupations, 12-month percent change, constant dollars"
CIU2010000200710A,"Total compensation for private industry workers in sales and office occupations, excluding incentive-paid occupations, 12-month percent change, current dollars"
CIU2010000200710I,"Total compensation for private industry workers in sales and office occupations, excluding incentive-paid occupations, current dollar index"
CIU2010000200710Q,"Total compensation for private industry workers in sales and office occupations, excluding incentive-paid occupations, 3-month percent change, current dollars"
CIU2010000200710T,"Total compensation for private industry workers in sales and office occupations, excluding incentive-paid occupations, constant dollar index"
